date,gross,turnover_cost,borrow_cost,net,held_gross_lev,stitched
2009-09-01,848.8229139202843,177.15441050711544,1.6165281532561255,670.0519752599128,1.1489968591642674,False
2009-09-02,819.6405315526234,0.0,3.293222552560411,816.347309000063,2.7522350414997754,False
2009-09-03,317.3654860596006,0.0,3.293222552560411,314.0722635070402,2.7522350414997754,False
2009-09-04,-414.90073589613144,0.0,3.293222552560411,-418.19395844869183,2.7522350414997754,False
2009-09-08,-166.42098272860477,0.0,3.293222552560411,-169.7142052811652,2.7522350414997754,False
2009-09-09,-235.28286176512108,0.0,3.293222552560411,-238.5760843176815,2.7522350414997754,False
2009-09-10,62.70117570138685,0.0,3.293222552560411,59.407953148826444,2.7522350414997754,False
2009-09-11,1058.06191378499,0.0,3.293222552560411,1054.7686912324298,2.7522350414997754,False
2009-09-14,-73.49293328519465,0.0,3.293222552560411,-76.78615583775506,2.7522350414997754,False
2009-09-15,-233.42143498245915,0.0,3.293222552560411,-236.71465753501957,2.7522350414997754,False
2009-09-16,29.321671114423054,0.0,3.293222552560411,26.028448561862643,2.7522350414997754,False
2009-09-17,587.5632939680223,0.0,3.293222552560411,584.2700714154619,2.7522350414997754,False
2009-09-18,-200.75212976991665,0.0,3.293222552560411,-204.04535232247707,2.7522350414997754,False
2009-09-21,299.05688046185554,0.0,3.293222552560411,295.76365790929515,2.7522350414997754,False
2009-09-22,183.71633573758942,0.0,3.293222552560411,180.423113185029,2.7522350414997754,False
2009-09-23,204.81350223933632,0.0,3.293222552560411,201.5202796867759,2.7522350414997754,False
2009-09-24,297.71634999094545,0.0,3.293222552560411,294.42312743838505,2.7522350414997754,False
2009-09-25,605.8286204344881,0.0,3.293222552560411,602.5353978819277,2.7522350414997754,False
2009-09-28,168.4047107116537,0.0,3.293222552560411,165.11148815909328,2.7522350414997754,False
2009-09-29,-291.9658124685005,0.0,3.293222552560411,-295.25903502106087,2.7522350414997754,False
2009-09-30,-150.90350803338157,0.0,3.293222552560411,-154.196730585942,2.7522350414997754,False
2009-10-01,85.61274226070687,197.62542184243512,3.293222552560411,-115.30590213428866,2.7522350414997754,False
2009-10-02,-52.1384733288011,0.0,0.5018773687407857,-52.640350697541884,1.2251900562837543,False
2009-10-05,584.2532014596056,0.0,0.5018773687407857,583.7513240908648,1.2251900562837543,False
2009-10-06,729.5462216126831,0.0,0.5018773687407857,729.0443442439423,1.2251900562837543,False
2009-10-07,331.4876218287546,0.0,0.5018773687407857,330.9857444600138,1.2251900562837543,False
2009-10-08,587.6390043296647,0.0,0.5018773687407857,587.1371269609239,1.2251900562837543,False
2009-10-09,-326.08947473161845,0.0,0.5018773687407857,-326.59135210035925,1.2251900562837543,False
2009-10-12,186.90553438569356,0.0,0.5018773687407857,186.40365701695276,1.2251900562837543,False
2009-10-13,-67.32117241453827,0.0,0.5018773687407857,-67.82304978327905,1.2251900562837543,False
2009-10-14,805.0437678143079,0.0,0.5018773687407857,804.5418904455671,1.2251900562837543,False
2009-10-15,-536.2823228156373,0.0,0.5018773687407857,-536.784200184378,1.2251900562837543,False
2009-10-16,-430.9514696445997,0.0,0.5018773687407857,-431.4533470133405,1.2251900562837543,False
2009-10-19,797.3651312512782,0.0,0.5018773687407857,796.8632538825374,1.2251900562837543,False
2009-10-20,-283.35157395122354,0.0,0.5018773687407857,-283.85345131996434,1.2251900562837543,False
2009-10-21,-225.90823490701405,0.0,0.5018773687407857,-226.41011227575484,1.2251900562837543,False
2009-10-22,279.2662467681789,0.0,0.5018773687407857,278.7643693994381,1.2251900562837543,False
2009-10-23,-506.7323978117759,0.0,0.5018773687407857,-507.2342751805167,1.2251900562837543,False
2009-10-26,-684.0378164152172,0.0,0.5018773687407857,-684.539693783958,1.2251900562837543,False
2009-10-27,-176.5710732046168,0.0,0.5018773687407857,-177.0729505733576,1.2251900562837543,False
2009-10-28,-1082.162525603281,0.0,0.5018773687407857,-1082.6644029720217,1.2251900562837543,False
2009-10-29,953.2153471949728,0.0,0.5018773687407857,952.713469826232,1.2251900562837543,False
2009-10-30,-517.3469914448891,0.0,0.5018773687407857,-517.8488688136299,1.2251900562837543,False
2009-11-02,262.7303417312181,31.236396426016377,0.5018773687407857,230.99206793646096,1.2251900562837543,False
2009-11-03,101.71760059946156,0.0,0.20444172260390595,101.51315887685766,1.0459075633763606,False
2009-11-04,353.2758420417282,0.0,0.20444172260390595,353.0714003191243,1.0459075633763606,False
2009-11-05,216.70860039589786,0.0,0.20444172260390595,216.50415867329394,1.0459075633763606,False
2009-11-06,71.58699438477134,0.0,0.20444172260390595,71.38255266216744,1.0459075633763606,False
2009-11-09,1188.1725123547283,0.0,0.20444172260390595,1187.9680706321244,1.0459075633763606,False
2009-11-10,-92.40450929107334,0.0,0.20444172260390595,-92.60895101367724,1.0459075633763606,False
2009-11-11,300.30530293822494,0.0,0.20444172260390595,300.100861215621,1.0459075633763606,False
2009-11-12,-683.2419356598696,0.0,0.20444172260390595,-683.4463773824734,1.0459075633763606,False
2009-11-13,722.0019349696538,0.0,0.20444172260390595,721.7974932470499,1.0459075633763606,False
2009-11-16,906.8804342372025,0.0,0.20444172260390595,906.6759925145986,1.0459075633763606,False
2009-11-17,-204.30231545096694,0.0,0.20444172260390595,-204.50675717357086,1.0459075633763606,False
2009-11-18,-6.237059955194353,0.0,0.20444172260390595,-6.441501677798259,1.0459075633763606,False
2009-11-19,-510.54858711925857,0.0,0.20444172260390595,-510.7530288418625,1.0459075633763606,False
2009-11-20,-225.65764224701354,0.0,0.20444172260390595,-225.86208396961746,1.0459075633763606,False
2009-11-23,589.6492108490589,0.0,0.20444172260390595,589.4447691264551,1.0459075633763606,False
2009-11-24,-93.6602831125087,0.0,0.20444172260390595,-93.8647248351126,1.0459075633763606,False
2009-11-25,763.0594510127665,0.0,0.20444172260390595,762.8550092901627,1.0459075633763606,False
2009-11-27,-1059.6989152436029,0.0,0.20444172260390595,-1059.9033569662067,1.0459075633763606,False
2009-11-30,598.8840310491884,0.0,0.20444172260390595,598.6795893265845,1.0459075633763606,False
2009-12-01,710.1884833891481,9.321548482560933,0.20444172260390595,700.6624931839833,1.0459075633763606,False
2009-12-02,39.76766156588967,0.0,0.20962326502978748,39.55803830085988,1.010388473324819,False
2009-12-03,-303.9490371287229,0.0,0.20962326502978748,-304.1586603937527,1.010388473324819,False
2009-12-04,-608.5107714636664,0.0,0.20962326502978748,-608.7203947286962,1.010388473324819,False
2009-12-07,-206.92389089885143,0.0,0.20962326502978748,-207.13351416388122,1.010388473324819,False
2009-12-08,-567.4829792091862,0.0,0.20962326502978748,-567.692602474216,1.010388473324819,False
2009-12-09,77.7233855335375,0.0,0.20962326502978748,77.5137622685077,1.010388473324819,False
2009-12-10,-75.23797657403254,0.0,0.20962326502978748,-75.44759983906233,1.010388473324819,False
2009-12-11,-230.59822853947784,0.0,0.20962326502978748,-230.80785180450764,1.010388473324819,False
2009-12-14,445.63792430948365,0.0,0.20962326502978748,445.42830104445386,1.010388473324819,False
2009-12-15,-513.3005854418215,0.0,0.20962326502978748,-513.5102087068512,1.010388473324819,False
2009-12-16,304.10368627651644,0.0,0.20962326502978748,303.89406301148665,1.010388473324819,False
2009-12-17,-812.1941609587528,0.0,0.20962326502978748,-812.4037842237826,1.010388473324819,False
2009-12-18,50.19103073365277,0.0,0.20962326502978748,49.981407468622976,1.010388473324819,False
2009-12-21,-251.51557965155934,0.0,0.20962326502978748,-251.72520291658913,1.010388473324819,False
2009-12-22,-93.94725218895782,0.0,0.20962326502978748,-94.15687545398761,1.010388473324819,False
2009-12-23,485.2941851788692,0.0,0.20962326502978748,485.0845619138394,1.010388473324819,False
2009-12-24,246.0538172436758,0.0,0.20962326502978748,245.84419397864602,1.010388473324819,False
2009-12-28,153.92463012195157,0.0,0.20962326502978748,153.71500685692178,1.010388473324819,False
2009-12-29,-113.54088398211167,0.0,0.20962326502978748,-113.75050724714146,1.010388473324819,False
2009-12-30,42.78063546734528,0.0,0.20962326502978748,42.57101220231549,1.010388473324819,False
2009-12-31,-77.68813956639916,0.0,0.20962326502978748,-77.89776283142895,1.010388473324819,False
2010-01-04,842.9109760283576,19.37292918345636,0.20962326502978748,823.3284235798715,1.010388473324819,False
2010-01-05,231.96147347430423,0.0,0.4739642019917252,231.4875092723125,1.0688596092832467,False
2010-01-06,309.38109545152577,0.0,0.4739642019917252,308.907131249534,1.0688596092832467,False
2010-01-07,-269.0540770216753,0.0,0.4739642019917252,-269.52804122366706,1.0688596092832467,False
2010-01-08,344.6435695592367,0.0,0.4739642019917252,344.16960535724496,1.0688596092832467,False
2010-01-11,309.7209917921913,0.0,0.4739642019917252,309.24702759019954,1.0688596092832467,False
2010-01-12,-669.0656534888768,0.0,0.4739642019917252,-669.5396176908686,1.0688596092832467,False
2010-01-13,385.8642538918415,0.0,0.4739642019917252,385.39028968984974,1.0688596092832467,False
2010-01-14,43.93757723967607,0.0,0.4739642019917252,43.46361303768434,1.0688596092832467,False
2010-01-15,-592.3740364210734,0.0,0.4739642019917252,-592.8480006230651,1.0688596092832467,False
2010-01-19,480.0156386667885,0.0,0.4739642019917252,479.54167446479676,1.0688596092832467,False
2010-01-20,-1110.3160326087946,0.0,0.4739642019917252,-1110.7899968107863,1.0688596092832467,False
2010-01-21,-777.7387829103906,0.0,0.4739642019917252,-778.2127471123823,1.0688596092832467,False
2010-01-22,-688.5888613784359,0.0,0.4739642019917252,-689.0628255804277,1.0688596092832467,False
2010-01-25,379.01508430750454,0.0,0.4739642019917252,378.5411201055128,1.0688596092832467,False
2010-01-26,-467.0816929853298,0.0,0.4739642019917252,-467.5556571873216,1.0688596092832467,False
2010-01-27,-229.08037874128325,0.0,0.4739642019917252,-229.55434294327497,1.0688596092832467,False
2010-01-28,-366.92814921383575,0.0,0.4739642019917252,-367.4021134158275,1.0688596092832467,False
2010-01-29,-540.823866955913,0.0,0.4739642019917252,-541.2978311579047,1.0688596092832467,False
2010-02-01,720.8231996123039,4.164618231424096,0.4739642019917252,716.1846171788881,1.0688596092832467,False
2010-02-02,582.8043503651257,0.0,0.4980511233546871,582.3062992417711,1.115728345105415,False
2010-02-03,-438.85310952846413,0.0,0.4980511233546871,-439.3511606518188,1.115728345105415,False
2010-02-04,-1689.0747110082941,0.0,0.4980511233546871,-1689.572762131649,1.115728345105415,False
2010-02-05,-255.9203734142272,0.0,0.4980511233546871,-256.4184245375819,1.115728345105415,False
2010-02-08,-365.74833981962627,0.0,0.4980511233546871,-366.24639094298095,1.115728345105415,False
2010-02-09,912.6690397857387,0.0,0.4980511233546871,912.170988662384,1.115728345105415,False
2010-02-10,-130.60651128094838,0.0,0.4980511233546871,-131.10456240430307,1.115728345105415,False
2010-02-11,600.9905682926895,0.0,0.4980511233546871,600.4925171693349,1.115728345105415,False
2010-02-12,-250.1416875523189,0.0,0.4980511233546871,-250.63973867567358,1.115728345105415,False
2010-02-16,1212.8603058558551,0.0,0.4980511233546871,1212.3622547325003,1.115728345105415,False
2010-02-17,-64.78081476548135,0.0,0.4980511233546871,-65.27886588883604,1.115728345105415,False
2010-02-18,325.7827407952479,0.0,0.4980511233546871,325.2846896718932,1.115728345105415,False
2010-02-19,-117.47599570716615,0.0,0.4980511233546871,-117.97404683052083,1.115728345105415,False
2010-02-22,34.587910586752,0.0,0.4980511233546871,34.08985946339732,1.115728345105415,False
2010-02-23,-747.0583322191652,0.0,0.4980511233546871,-747.5563833425199,1.115728345105415,False
2010-02-24,357.34739832095636,0.0,0.4980511233546871,356.8493471976017,1.115728345105415,False
2010-02-25,-232.57308796407762,0.0,0.4980511233546871,-233.0711390874323,1.115728345105415,False
2010-02-26,461.8295851324967,0.0,0.4980511233546871,461.331534009142,1.115728345105415,False
2010-03-01,174.14760034874982,19.324731501698448,0.4980511233546871,154.3248177236967,1.115728345105415,False
2010-03-02,564.033011972013,0.0,0.24879671224339672,563.7842152597697,1.178407241302664,False
2010-03-03,339.7852626214663,0.0,0.24879671224339672,339.5364659092229,1.178407241302664,False
2010-03-04,-226.1248507787889,0.0,0.24879671224339672,-226.3736474910323,1.178407241302664,False
2010-03-05,636.8514963003348,0.0,0.24879671224339672,636.6026995880915,1.178407241302664,False
2010-03-08,54.75152928802159,0.0,0.24879671224339672,54.50273257577819,1.178407241302664,False
2010-03-09,-3.1425448407875805,0.0,0.24879671224339672,-3.391341553030977,1.178407241302664,False
2010-03-10,2.3641872512741013,0.0,0.24879671224339672,2.1153905390307046,1.178407241302664,False
2010-03-11,232.29210077447487,0.0,0.24879671224339672,232.04330406223147,1.178407241302664,False
2010-03-12,308.7254041233074,0.0,0.24879671224339672,308.476607411064,1.178407241302664,False
2010-03-15,-246.02845189165873,0.0,0.24879671224339672,-246.27724860390214,1.178407241302664,False
2010-03-16,857.7919969497666,0.0,0.24879671224339672,857.5432002375233,1.178407241302664,False
2010-03-17,344.12511835296584,0.0,0.24879671224339672,343.87632164072244,1.178407241302664,False
2010-03-18,-287.04398746882646,0.0,0.24879671224339672,-287.29278418106986,1.178407241302664,False
2010-03-19,-675.3579056395786,0.0,0.24879671224339672,-675.6067023518219,1.178407241302664,False
2010-03-22,301.2058707720655,0.0,0.24879671224339672,300.9570740598221,1.178407241302664,False
2010-03-23,-7.4139658968053,0.0,0.24879671224339672,-7.662762609048697,1.178407241302664,False
2010-03-24,-1013.4307789084143,0.0,0.24879671224339672,-1013.6795756206576,1.178407241302664,False
2010-03-25,-212.99554169662048,0.0,0.24879671224339672,-213.24433840886388,1.178407241302664,False
2010-03-26,423.5011404073085,0.0,0.24879671224339672,423.2523436950651,1.178407241302664,False
2010-03-29,692.4431664679385,0.0,0.24879671224339672,692.1943697556951,1.178407241302664,False
2010-03-30,-25.645839102100304,0.0,0.24879671224339672,-25.8946358143437,1.178407241302664,False
2010-03-31,60.6015850982661,0.0,0.24879671224339672,60.3527883860227,1.178407241302664,False
2010-04-01,557.3240537437487,12.72242111199326,0.24879671224339672,544.352835919512,1.178407241302664,False
2010-04-05,132.60348745363555,0.0,0.43272458080351045,132.17076287283203,1.2528167396603664,False
2010-04-06,212.19129972283105,0.0,0.43272458080351045,211.75857514202752,1.2528167396603664,False
2010-04-07,-289.3462097298244,0.0,0.43272458080351045,-289.7789343106279,1.2528167396603664,False
2010-04-08,102.30545446313897,0.0,0.43272458080351045,101.87272988233546,1.2528167396603664,False
2010-04-09,509.3953472729905,0.0,0.43272458080351045,508.962622692187,1.2528167396603664,False
2010-04-12,63.50909467844921,0.0,0.43272458080351045,63.0763700976457,1.2528167396603664,False
2010-04-13,198.0931797064469,0.0,0.43272458080351045,197.66045512564338,1.2528167396603664,False
2010-04-14,553.092604152022,0.0,0.43272458080351045,552.6598795712184,1.2528167396603664,False
2010-04-15,-87.23143824273946,0.0,0.43272458080351045,-87.66416282354297,1.2528167396603664,False
2010-04-16,-997.1521514341342,0.0,0.43272458080351045,-997.5848760149378,1.2528167396603664,False
2010-04-19,-239.5119979551467,0.0,0.43272458080351045,-239.94472253595023,1.2528167396603664,False
2010-04-20,481.635781479147,0.0,0.43272458080351045,481.2030568983435,1.2528167396603664,False
2010-04-21,100.93256713458348,0.0,0.43272458080351045,100.49984255377997,1.2528167396603664,False
2010-04-22,-211.11605732239983,0.0,0.43272458080351045,-211.54878190320335,1.2528167396603664,False
2010-04-23,303.21221083500734,0.0,0.43272458080351045,302.77948625420385,1.2528167396603664,False
2010-04-26,14.844578008053118,0.0,0.43272458080351045,14.411853427249607,1.2528167396603664,False
2010-04-27,-1479.072986005066,0.0,0.43272458080351045,-1479.5057105858696,1.2528167396603664,False
2010-04-28,197.17329461173713,0.0,0.43272458080351045,196.7405700309336,1.2528167396603664,False
2010-04-29,962.3930695073727,0.0,0.43272458080351045,961.9603449265692,1.2528167396603664,False
2010-04-30,-233.0001255556955,0.0,0.43272458080351045,-233.432850136499,1.2528167396603664,False
2010-05-03,211.9737921331666,13.05904132217893,0.43272458080351045,198.48202623018415,1.2528167396603664,False
2010-05-04,-1723.4890940086511,0.0,0.27387854126474676,-1723.762972549916,1.3175678004158708,False
2010-05-05,-979.3562836522857,0.0,0.27387854126474676,-979.6301621935504,1.3175678004158708,False
2010-05-06,-1995.8516854090758,0.0,0.27387854126474676,-1996.1255639503406,1.3175678004158708,False
2010-05-07,54.89056581587113,0.0,0.27387854126474676,54.61668727460638,1.3175678004158708,False
2010-05-10,2190.104576991173,0.0,0.27387854126474676,2189.830698449908,1.3175678004158708,False
2010-05-11,-119.6508303322617,0.0,0.27387854126474676,-119.92470887352646,1.3175678004158708,False
2010-05-12,410.14838853694476,0.0,0.27387854126474676,409.87450999568,1.3175678004158708,False
2010-05-13,-521.2583433642569,0.0,0.27387854126474676,-521.5322219055216,1.3175678004158708,False
2010-05-14,-1166.6652987176178,0.0,0.27387854126474676,-1166.9391772588826,1.3175678004158708,False
2010-05-17,-485.2775565839425,0.0,0.27387854126474676,-485.55143512520726,1.3175678004158708,False
2010-05-18,-809.11772050824,0.0,0.27387854126474676,-809.3915990495047,1.3175678004158708,False
2010-05-19,-246.18105256091525,0.0,0.27387854126474676,-246.45493110217998,1.3175678004158708,False
2010-05-20,-1675.776443187521,0.0,0.27387854126474676,-1676.0503217287858,1.3175678004158708,False
2010-05-21,1078.4487694142874,0.0,0.27387854126474676,1078.1748908730226,1.3175678004158708,False
2010-05-24,-587.7281751708509,0.0,0.27387854126474676,-588.0020537121156,1.3175678004158708,False
2010-05-25,-351.1379828966064,0.0,0.27387854126474676,-351.41186143787115,1.3175678004158708,False
2010-05-26,-244.102798602786,0.0,0.27387854126474676,-244.37667714405075,1.3175678004158708,False
2010-05-27,2091.345823368654,0.0,0.27387854126474676,2091.071944827389,1.3175678004158708,False
2010-05-28,-552.5285824636924,0.0,0.27387854126474676,-552.8024610049571,1.3175678004158708,False
2010-06-01,-531.8337641223133,137.0073102597849,0.27387854126474676,-669.1149529233629,1.3175678004158708,False
2010-06-02,983.0189604037455,0.0,1.2986134538126206,981.7203469499328,2.0946496491211954,False
2010-06-03,-325.94196776170355,0.0,1.2986134538126206,-327.24058121551616,2.0946496491211954,False
2010-06-04,-908.3242805586971,0.0,1.2986134538126206,-909.6228940125097,2.0946496491211954,False
2010-06-07,-82.53565312690276,0.0,1.2986134538126206,-83.83426658071538,2.0946496491211954,False
2010-06-08,582.619703104859,0.0,1.2986134538126206,581.3210896510463,2.0946496491211954,False
2010-06-09,-63.833812916804625,0.0,1.2986134538126206,-65.13242637061724,2.0946496491211954,False
2010-06-10,769.0355863797183,0.0,1.2986134538126206,767.7369729259057,2.0946496491211954,False
2010-06-11,790.1443818716725,0.0,1.2986134538126206,788.8457684178599,2.0946496491211954,False
2010-06-14,-296.1884886380344,0.0,1.2986134538126206,-297.487102091847,2.0946496491211954,False
2010-06-15,734.0707986391649,0.0,1.2986134538126206,732.7721851853522,2.0946496491211954,False
2010-06-16,28.71314798979335,0.0,1.2986134538126206,27.414534535980728,2.0946496491211954,False
2010-06-17,142.7368170984751,0.0,1.2986134538126206,141.43820364466248,2.0946496491211954,False
2010-06-18,63.692238407128634,0.0,1.2986134538126206,62.393624953316014,2.0946496491211954,False
2010-06-21,248.34686561427694,0.0,1.2986134538126206,247.04825216046433,2.0946496491211954,False
2010-06-22,-387.75574565552523,0.0,1.2986134538126206,-389.05435910933784,2.0946496491211954,False
2010-06-23,170.14033319056932,0.0,1.2986134538126206,168.84171973675672,2.0946496491211954,False
2010-06-24,-835.1329218652063,0.0,1.2986134538126206,-836.431535319019,2.0946496491211954,False
2010-06-25,414.5306681957978,0.0,1.2986134538126206,413.23205474198517,2.0946496491211954,False
2010-06-28,138.0001870126374,0.0,1.2986134538126206,136.7015735588248,2.0946496491211954,False
2010-06-29,-1270.9274297888012,0.0,1.2986134538126206,-1272.2260432426137,2.0946496491211954,False
2010-06-30,-509.52001360624604,0.0,1.2986134538126206,-510.81862706005865,2.0946496491211954,False
2010-07-01,-771.7216343122578,22.378633811030767,1.2986134538126206,-795.3988815771013,2.0946496491211954,True
2010-07-02,-293.68626641331707,0.0,1.0464853495318212,-294.7327517628489,2.083339770467542,True
2010-07-06,550.7443711326092,0.0,1.0464853495318212,549.6978857830774,2.083339770467542,True
2010-07-07,1141.9576079963228,0.0,1.0464853495318212,1140.911122646791,2.083339770467542,True
2010-07-08,229.9993928978934,0.0,1.0464853495318212,228.95290754836157,2.083339770467542,True
2010-07-09,457.6698768740546,0.0,1.0464853495318212,456.62339152452273,2.083339770467542,True
2010-07-12,11.706910054809017,0.0,1.0464853495318212,10.660424705277196,2.083339770467542,True
2010-07-13,361.0774468563259,0.0,1.0464853495318212,360.03096150679403,2.083339770467542,True
2010-07-14,193.40431851378332,0.0,1.0464853495318212,192.3578331642515,2.083339770467542,True
2010-07-15,-374.8278017577669,0.0,1.0464853495318212,-375.87428710729876,2.083339770467542,True
2010-07-16,-1224.8860202763415,0.0,1.0464853495318212,-1225.9325056258733,2.083339770467542,True
2010-07-19,199.29956583953373,0.0,1.0464853495318212,198.2530804900019,2.083339770467542,True
2010-07-20,932.91776689174,0.0,1.0464853495318212,931.8712815422082,2.083339770467542,True
2010-07-21,29.314956266960312,0.0,1.0464853495318212,28.26847091742849,2.083339770467542,True
2010-07-22,1065.1044601811311,0.0,1.0464853495318212,1064.0579748315993,2.083339770467542,True
2010-07-23,216.6286426021834,0.0,1.0464853495318212,215.58215725265157,2.083339770467542,True
2010-07-26,509.994345248722,0.0,1.0464853495318212,508.9478598991902,2.083339770467542,True
2010-07-27,-489.98738731319787,0.0,1.0464853495318212,-491.0338726627297,2.083339770467542,True
2010-07-28,-53.19308665257682,0.0,1.0464853495318212,-54.23957200210864,2.083339770467542,True
2010-07-29,-79.87743254774668,0.0,1.0464853495318212,-80.9239178972785,2.083339770467542,True
2010-07-30,330.7897322156154,0.0,1.0464853495318212,329.74324686608355,2.083339770467542,True
2010-08-02,960.3132112980518,75.78997181506158,1.0464853495318212,883.4767541334584,2.083339770467542,True
2010-08-03,86.13118487694992,0.0,0.33437891430186256,85.79680596264805,1.544030231457299,True
2010-08-04,168.00511490811246,0.0,0.33437891430186256,167.6707359938106,1.544030231457299,True
2010-08-05,-26.961831901849724,0.0,0.33437891430186256,-27.296210816151586,1.544030231457299,True
2010-08-06,122.12524604077697,0.0,0.33437891430186256,121.7908671264751,1.544030231457299,True
2010-08-09,263.3741255344541,0.0,0.33437891430186256,263.03974662015224,1.544030231457299,True
2010-08-10,-327.39131441486734,0.0,0.33437891430186256,-327.7256933291692,1.544030231457299,True
2010-08-11,-1177.930293947167,0.0,0.33437891430186256,-1178.2646728614689,1.544030231457299,True
2010-08-12,-182.06570909082362,0.0,0.33437891430186256,-182.40008800512547,1.544030231457299,True
2010-08-13,119.44451959126746,0.0,0.33437891430186256,119.1101406769656,1.544030231457299,True
2010-08-16,588.5517720038575,0.0,0.33437891430186256,588.2173930895557,1.544030231457299,True
2010-08-17,574.5023077753084,0.0,0.33437891430186256,574.1679288610065,1.544030231457299,True
2010-08-18,77.45063579058692,0.0,0.33437891430186256,77.11625687628505,1.544030231457299,True
2010-08-19,-334.7932933958359,0.0,0.33437891430186256,-335.12767231013777,1.544030231457299,True
2010-08-20,-306.3193806735684,0.0,0.33437891430186256,-306.65375958787024,1.544030231457299,True
2010-08-23,-106.29289772537435,0.0,0.33437891430186256,-106.62727663967621,1.544030231457299,True
2010-08-24,-189.02319946054533,0.0,0.33437891430186256,-189.35757837484718,1.544030231457299,True
2010-08-25,302.3133458871605,0.0,0.33437891430186256,301.97896697285864,1.544030231457299,True
2010-08-26,208.44260868460498,0.0,0.33437891430186256,208.10822977030313,1.544030231457299,True
2010-08-27,359.9723808978634,0.0,0.33437891430186256,359.63800198356154,1.544030231457299,True
2010-08-30,-9.499481553001845,0.0,0.33437891430186256,-9.833860467303706,1.544030231457299,True
2010-08-31,317.9853838854816,0.0,0.33437891430186256,317.65100497117976,1.544030231457299,True
2010-09-01,982.0094220786976,43.46403724083866,0.33437891430186256,938.2110059235571,1.544030231457299,True
2010-09-02,322.5608776442607,0.0,0.6047391997989967,321.9561384444617,1.9374814956044293,True
2010-09-03,204.4035515000279,0.0,0.6047391997989967,203.79881230022892,1.9374814956044293,True
2010-09-07,161.7726186762237,0.0,0.6047391997989967,161.1678794764247,1.9374814956044293,True
2010-09-08,-9.247740730288607,0.0,0.6047391997989967,-9.852479930087604,1.9374814956044293,True
2010-09-09,-220.58352607847155,0.0,0.6047391997989967,-221.18826527827053,1.9374814956044293,True
2010-09-10,-116.1703234423041,0.0,0.6047391997989967,-116.7750626421031,1.9374814956044293,True
2010-09-13,1132.4193281619312,0.0,0.6047391997989967,1131.8145889621321,1.9374814956044293,True
2010-09-14,335.83571960521516,0.0,0.6047391997989967,335.2309804054162,1.9374814956044293,True
2010-09-15,-373.358609331702,0.0,0.6047391997989967,-373.96334853150097,1.9374814956044293,True
2010-09-16,-287.92408296134874,0.0,0.6047391997989967,-288.52882216114773,1.9374814956044293,True
2010-09-17,149.89445089843025,0.0,0.6047391997989967,149.28971169863127,1.9374814956044293,True
2010-09-20,877.1413280870745,0.0,0.6047391997989967,876.5365888872755,1.9374814956044293,True
2010-09-21,305.5767841399393,0.0,0.6047391997989967,304.97204494014034,1.9374814956044293,True
2010-09-22,111.41708400175216,0.0,0.6047391997989967,110.81234480195316,1.9374814956044293,True
2010-09-23,-390.72996049200685,0.0,0.6047391997989967,-391.33469969180584,1.9374814956044293,True
2010-09-24,769.7781406257225,0.0,0.6047391997989967,769.1734014259234,1.9374814956044293,True
2010-09-27,181.70488581329846,0.0,0.6047391997989967,181.10014661349948,1.9374814956044293,True
2010-09-28,573.45260748071,0.0,0.6047391997989967,572.8478682809109,1.9374814956044293,True
2010-09-29,-211.81081578973078,0.0,0.6047391997989967,-212.41555498952977,1.9374814956044293,True
2010-09-30,91.25495089502566,0.0,0.6047391997989967,90.65021169522666,1.9374814956044293,True
2010-10-01,303.1887995318791,37.52307683018084,0.6047391997989967,265.0609835018993,1.9374814956044293,True
2010-10-04,-125.20566489787608,0.0,0.36778538557324675,-125.57345028344932,1.6237119546920606,True
2010-10-05,1229.5703751788176,0.0,0.36778538557324675,1229.2025897932444,1.6237119546920606,True
2010-10-06,482.8629444560902,0.0,0.36778538557324675,482.49515907051693,1.6237119546920606,True
2010-10-07,-156.36306408094936,0.0,0.36778538557324675,-156.7308494665226,1.6237119546920606,True
2010-10-08,1016.6301588226589,0.0,0.36778538557324675,1016.2623734370857,1.6237119546920606,True
2010-10-11,49.09962472320563,0.0,0.36778538557324675,48.73183933763238,1.6237119546920606,True
2010-10-12,156.02335604209642,0.0,0.36778538557324675,155.65557065652317,1.6237119546920606,True
2010-10-13,640.3881379850297,0.0,0.36778538557324675,640.0203525994565,1.6237119546920606,True
2010-10-14,-82.82522998029475,0.0,0.36778538557324675,-83.19301536586799,1.6237119546920606,True
2010-10-15,-426.62673790175205,0.0,0.36778538557324675,-426.9945232873253,1.6237119546920606,True
2010-10-18,598.3395840935676,0.0,0.36778538557324675,597.9717987079944,1.6237119546920606,True
2010-10-19,-1433.1168983242364,0.0,0.36778538557324675,-1433.4846837098096,1.6237119546920606,True
2010-10-20,1122.1865835195392,0.0,0.36778538557324675,1121.818798133966,1.6237119546920606,True
2010-10-21,-491.52617973437924,0.0,0.36778538557324675,-491.8939651199525,1.6237119546920606,True
2010-10-22,290.7899961204537,0.0,0.36778538557324675,290.4222107348804,1.6237119546920606,True
2010-10-25,580.4567134646472,0.0,0.36778538557324675,580.088928079074,1.6237119546920606,True
2010-10-26,-397.769313142945,0.0,0.36778538557324675,-398.13709852851827,1.6237119546920606,True
2010-10-27,-741.3948616959924,0.0,0.36778538557324675,-741.7626470815657,1.6237119546920606,True
