date,fx_net,bond_net,leg_net,stitched
2007-06-04,7.885715092482999,551.3939914839655,279.63985328822423,False
2007-06-05,-215.14572200152557,-965.115456718521,-590.1305893600234,False
2007-06-06,131.1218348051845,3.7986375900624916,67.4602361976235,False
2007-06-07,30.303147861139596,-2821.071777922188,-1395.3843150305242,False
2007-06-08,1048.7933589668592,166.51987282197135,607.6566158944153,False
2007-06-11,303.5569419076636,-615.419386292513,-155.93122219242468,False
2007-06-12,-17.222847176496217,-2150.53024257965,-1083.876544878073,False
2007-06-13,562.971713429653,1359.0031447131369,960.9874290713949,False
2007-06-14,-280.88161936489087,-189.87901987774256,-235.38031962131672,False
2007-06-15,824.1295311469087,1119.701319421586,971.9154252842474,False
2007-06-18,478.7445494447423,-255.7599028249347,111.4923233099038,False
2007-06-19,250.4672656265393,1380.3726735288396,815.4199695776895,False
2007-06-20,3.5759990003246456,-1108.2146151786835,-552.3193080891795,False
2007-06-21,293.1239441535463,-575.3952605338358,-141.13565819014474,False
2007-06-22,-215.42032869824817,896.4210321400403,340.5003517208961,False
2007-06-25,-320.3904191208811,851.2882335024515,265.4489071907852,False
2007-06-26,-167.3360185561861,24.596249507650437,-71.36988452426783,False
2007-06-27,-1217.823181600675,29.246305242362677,-594.2884381791562,False
2007-06-28,1538.6578290310679,-132.69433563599992,702.9817466975339,False
2007-06-29,-128.52140950773548,1503.8827498125097,687.6806701523872,False
2007-07-02,431.25073452848545,572.7505510636393,502.0006427960624,False
2007-07-03,-381.45659188686454,-729.0512431373014,-555.253917512083,False
2007-07-05,630.5301959664348,-1335.0291017802012,-352.2494529068832,False
2007-07-06,538.4930234505883,-537.980119918988,0.25645176580019324,False
2007-07-09,283.43913655797024,606.1893925113937,444.814264534682,False
2007-07-10,-1254.3187279660779,1779.7616224920907,262.72144726300644,False
2007-07-11,473.5789790673956,-1041.1036970719802,-283.76235900229227,False
2007-07-12,407.07125041812054,-555.9998635625985,-74.464306572239,False
2007-07-13,102.57444967255402,396.9108915084328,249.74267059049342,False
2007-07-16,358.3267040655716,1009.2969842745734,683.8118441700725,False
2007-07-17,606.8402186069555,-390.26754611618827,108.28633624538364,False
2007-07-18,173.2905615438333,613.4057288311425,393.3481451874879,False
2007-07-19,437.87282246871706,-51.71102777449155,193.08089734711277,False
2007-07-20,-751.9784039196219,1084.80464936582,166.4131227230991,False
2007-07-23,731.46510776166,-163.93665066645409,283.76422854760295,False
2007-07-24,-794.0567900054177,509.43270559951054,-142.3120422029536,False
2007-07-25,758.8369875024052,249.2055492357973,504.0212683691013,False
2007-07-26,-3014.7067322947837,1386.601986455865,-814.0523729194593,False
2007-07-27,-2150.8510008337353,371.83037733642476,-889.5103117486552,False
2007-07-30,9.191442391103905,-486.1458036574625,-238.4771806331793,False
2007-07-31,-401.0010210835806,884.2645407681176,241.6317598422685,False
2007-08-01,515.2523063372852,-645.6691895131914,-65.20844158795313,False
2007-08-02,663.469197148875,129.3652828548905,396.41724000188276,False
2007-08-03,-1347.641916264193,-554.0191718091544,-950.8305440366737,False
2007-08-06,826.008320411993,19.78140865370707,422.8948645328501,False
2007-08-07,-306.88464526149824,-53.87377762561382,-180.37921144355602,False
2007-08-08,1288.4376292983845,79.45164840842952,683.944638853407,False
2007-08-09,-2006.0121203277529,-944.548108992333,-1475.280114660043,False
2007-08-10,-290.1535596877436,46.602751766421015,-121.7754039606613,False
2007-08-13,-193.38082377712072,2.59786450945385,-95.39147963383344,False
2007-08-14,-1166.943748539965,-425.69053126213663,-796.3171399010508,False
2007-08-15,-1786.5802853156943,-725.8190147433153,-1256.1996500295047,False
2007-08-16,-4597.738515303062,333.64679732747356,-2132.045858987794,False
2007-08-17,583.376839504898,-559.4301599183316,11.97333979328323,False
2007-08-20,1573.1094971907328,-359.6678006619279,606.7208482644024,False
2007-08-21,-986.5184421254881,-331.64884431337526,-659.0836432194317,False
2007-08-22,913.8396835513417,464.5477496277679,689.1937165895548,False
2007-08-23,2294.8537405713882,295.7146450662896,1295.2841928188388,False
2007-08-24,710.2516735283453,451.5870671564935,580.9193703424194,False
2007-08-27,115.97589814596196,18.31636137774921,67.14612976185559,False
2007-08-28,-2568.988834797272,-818.877363826368,-1693.93309931182,False
2007-08-29,1947.8474653864853,461.40723195781464,1204.62734867215,False
2007-08-30,-747.5210047794905,-271.1528850132033,-509.33694489634684,False
2007-08-31,593.6825306694441,40.703669752078866,317.1931002107615,False
2007-09-04,820.1278037328321,247.49044270263565,533.8091232177339,False
2007-09-05,-613.6770884042089,1083.0567020910767,234.68980684343387,False
2007-09-06,405.8613652235345,-386.84513770468317,9.508113759425669,False
2007-09-07,-1172.2283822811223,1901.194716059735,364.4831668893063,False
2007-09-10,-5.922387618135146,668.2619806461156,331.1697965139902,False
2007-09-11,922.0873506696952,-276.4272464059399,322.83005213187766,False
2007-09-12,321.7498576371406,-488.48704596902854,-83.36859416594396,False
2007-09-13,392.36047307108004,-1142.939349704953,-375.28943831693647,False
2007-09-14,-33.42872486754314,200.37076212385315,83.47101862815501,False
2007-09-17,-800.7204514728526,325.4208285481738,-237.6498114623394,False
2007-09-18,1594.1264051121027,-571.6093132415401,511.2585459352813,False
2007-09-19,89.89566014950768,-924.7830697583311,-417.4437048044117,False
2007-09-20,-445.9544976534682,-2278.1634202655746,-1362.0589589595213,False
2007-09-21,662.5368934902633,997.1785805369868,829.8577370136251,False
2007-09-24,-39.42324909224425,284.89493484002946,122.73584287389261,False
2007-09-25,39.541080278369044,-213.0779146299475,-86.76841717578922,False
2007-09-26,564.2467118618438,74.01025583565776,319.12848384875076,False
2007-09-27,296.06999765810326,720.9276954590595,508.49884655858136,False
2007-09-28,254.6275903965437,153.66255580936865,204.1450731029562,False
2007-10-01,758.654001221022,433.606098406015,596.1300498135186,False
2007-10-02,-275.35174304423407,343.1963906551823,33.92232380547412,False
2007-10-03,122.30543861436422,-233.01642825286987,-55.355494819252826,False
2007-10-04,218.05875702142302,346.52892408765894,282.29384055454096,False
2007-10-05,653.6129891965162,-1370.8647743515385,-358.62589257751114,False
2007-10-08,85.35684549129653,265.0350508928229,175.1959481920597,False
2007-10-09,246.9143749581274,-359.6955094718708,-56.390567256871705,False
2007-10-10,39.919856619015796,100.27344192523903,70.09664927212741,False
2007-10-11,4.100179962013814,-59.04160144694307,-27.47071074246463,False
2007-10-12,399.8854996009036,-574.0856450280315,-87.10007271356397,False
2007-10-15,-407.35139711035936,81.63642572817967,-162.85748569108983,False
2007-10-16,-698.6532961984452,248.96626198413762,-224.8435171071538,False
2007-10-17,-98.70717603330453,1109.0495877356097,505.1712058511526,False
2007-10-18,-129.2831452117592,618.1342149942473,244.425534891244,False
2007-10-19,-678.2994032065117,1536.936259980849,429.31842838716864,False
2007-10-22,-489.2420277035281,-177.92071519208542,-333.58137144780676,False
2007-10-23,1093.9314530555368,-106.38095601975921,493.7752485178888,False
2007-10-24,-122.60066808963208,829.9907381739175,353.6950350421427,False
2007-10-25,225.66100745982237,-268.3153939496882,-21.327193244932914,False
2007-10-26,584.2788048610972,-357.99336896631604,113.1427179473906,False
2007-10-29,340.17902973506483,262.3126721693672,301.245850952216,False
2007-10-30,-58.1239856818474,50.43214502098387,-3.845920330431767,False
2007-10-31,679.9293722947862,-1090.8042901995168,-205.43745895236532,False
2007-11-01,-1046.774115454415,1399.0695272151563,176.1477058803706,False
2007-11-02,679.590146453908,394.8481384701323,537.2191424620202,False
2007-11-05,-516.7398286651437,-140.57298714556256,-328.65640790535315,False
2007-11-06,249.36301343455418,-428.42854458310603,-89.53276557427593,False
2007-11-07,-847.0378267414482,401.0815252198442,-222.97815076080198,False
2007-11-08,123.80171541427111,87.474931533408,105.63832347383956,False
2007-11-09,-2364.6911537294213,966.748623429338,-698.9712651500417,False
2007-11-12,-2037.4405083306742,334.44184206898734,-851.4993331308434,False
2007-11-13,1611.0916714890368,-660.0696363541481,475.51101756744436,False
2007-11-14,22.006917620656047,107.12603254051612,64.56647508058609,False
2007-11-15,-1056.1909854614912,982.9281854425128,-36.6314000094892,False
2007-11-16,378.6206899504167,62.697012704557274,220.65885132748699,False
2007-11-19,-762.7521146507115,965.3032255168811,101.27555543308478,False
2007-11-20,510.6767536265702,-302.03956511383177,104.31859425636921,False
2007-11-21,-1971.3714455768684,987.79535136524,-491.7880471058142,False
2007-11-23,97.95214368590418,-112.2100814018059,-7.128968857950859,False
2007-11-26,-700.6951985206941,2245.5383630360334,772.4215822576696,False
2007-11-27,1532.4823930387931,-1337.3710938389277,97.55564959993274,False
2007-11-28,1565.8265729856946,-685.4147737396625,440.2058996230161,False
2007-11-29,-623.7424625359313,943.8672862832298,160.06241187364924,False
2007-11-30,901.8588138990249,-152.52326207481806,374.6677759121034,False
2007-12-03,-474.2178084742003,751.8576233623052,138.81990744405243,False
2007-12-04,-748.3532501839213,52.23644244651395,-348.0584038687037,False
2007-12-05,87.46532964181657,-889.3544724023384,-400.9445713802609,False
2007-12-06,507.3816093874375,-842.1497770685099,-167.38408384053622,False
2007-12-07,136.9009909852347,-1052.858245114541,-457.97862706465315,False
2007-12-10,523.6233276348885,-483.71625390033296,19.953536867277762,False
2007-12-11,-875.6849633086359,1994.8022464843732,559.5586415878686,False
2007-12-12,1117.9219434278884,-1150.1438734685544,-16.11096502033297,False
2007-12-13,-97.66101358904817,-1105.155232241738,-601.4081229153932,False
2007-12-14,-407.4740252454328,-457.86989204120584,-432.67195864331933,False
2007-12-17,-540.6509006719226,881.2316796334571,170.29038948076726,False
2007-12-18,420.44308013178136,460.58567476992255,440.51437745085195,False
2007-12-19,-304.05919876832843,1250.2787083546273,473.1097547931494,False
2007-12-20,-283.2393892686046,-237.2400044107382,-260.2396968396714,False
2007-12-21,710.2469024775849,-1283.4343570401052,-286.59372728126016,False
2007-12-24,211.14941863541952,-462.36766558640437,-125.60912347549242,False
2007-12-26,90.50416160164119,-806.0568956250434,-357.7763670117011,False
2007-12-27,-80.67333088141413,1036.4102425556302,477.86845583710806,False
2007-12-28,-704.7824773711886,1369.9700416007363,332.59378211477383,False
2007-12-31,-283.9651867689975,636.4330716103557,176.23394242067909,False
2008-01-02,-721.1086969530253,1233.6661458095455,256.2787244282601,False
2008-01-03,-428.2157299751509,67.46934003165212,-180.3731949717494,False
2008-01-04,-795.1496322546135,170.4826624022738,-312.33348492616983,False
2008-01-07,455.8681359497517,290.13055722520653,372.9993465874791,False
2008-01-08,364.9658725646499,82.91143620657466,223.93865438561227,False
2008-01-09,396.6335148737955,-33.54963776861839,181.54193855258856,False
2008-01-10,282.8154858224849,-748.7916646094776,-232.98808939349635,False
2008-01-11,-402.4612938004639,731.2078147963002,164.37326049791815,False
2008-01-14,-131.89578870919,174.86977286908098,21.486992079945495,False
2008-01-15,-1078.3811572537056,884.4497600062422,-96.96569862373173,False
2008-01-16,109.83634965383972,-433.6635330663193,-161.9135917062398,False
2008-01-17,-255.37307997206855,1058.0670383825825,401.34697920525696,False
2008-01-18,-143.50836931150985,-388.3337379300059,-265.9210536207579,False
2008-01-22,-426.5785713388181,1165.9957115887603,369.70857012497106,False
2008-01-23,10.414830496035107,-403.79173760099485,-196.68845355247987,False
2008-01-24,542.5676792655358,-1434.2128591418539,-445.822589938159,False
2008-01-25,215.1513227252926,1300.5201766191929,757.8357496722427,False
2008-01-28,283.3436389770238,-401.7507493270916,-59.20355517503393,False
2008-01-29,152.3119502413733,-550.9552607721022,-199.32165526536443,False
2008-01-30,-81.39706029559161,-307.20777889611895,-194.30241959585527,False
2008-01-31,54.638051645560765,625.4113798893127,340.0247157674367,False
2008-02-01,195.02177491583683,453.6705461847647,324.34616055030074,False
2008-02-04,406.4405453907549,-760.2563331251296,-176.90789386718734,False
2008-02-05,-449.3257630223383,738.7628228859905,144.7185299318261,False
2008-02-06,-294.03439930449235,-237.61981222681717,-265.8271057656548,False
2008-02-07,212.8203955831087,-1558.8586197609632,-673.0191120889273,False
2008-02-08,-8.078419334494196,975.3563649540116,483.6389728097587,False
2008-02-11,273.69017502207436,297.4734064088116,285.581790715443,False
2008-02-12,367.98937812138837,-372.685023252331,-2.3478225654713185,False
2008-02-13,228.27775995825453,-687.7597915147536,-229.74101577824953,False
2008-02-14,89.0679048064267,-927.5727407155646,-419.25241795456895,False
2008-02-15,81.10785190399321,428.84241332135946,254.97513261267633,False
2008-02-19,478.1066392529448,-857.3989956015738,-189.6461781743145,False
2008-02-20,187.36543638338281,206.03274913674232,196.69909276006257,False
2008-02-21,-247.4716303439466,1061.4040296902217,406.96619967313757,False
2008-02-22,156.3978438167464,-407.3412505115042,-125.4717033473789,False
2008-02-25,501.0552425783019,-825.4399004467203,-162.19232893420923,False
2008-02-26,-171.38002690159584,165.04759221256208,-3.1662173445168804,False
2008-02-27,-243.25803421438744,179.2125416901178,-32.02274626213482,False
2008-02-28,-200.75796894163634,1430.9132113421895,615.0776212002766,False
2008-02-29,-1717.4749164826767,1269.8805361309392,-223.79719017586876,False
2008-03-03,125.55471637854428,-270.79825938592404,-72.62177150368987,False
2008-03-04,-610.2205695661911,-571.7771691766604,-590.9988693714258,False
2008-03-05,495.8932082543583,-685.4132189040815,-94.76000532486162,False
2008-03-06,-1059.5330767356465,656.2559606525342,-201.63855804155617,False
2008-03-07,533.7094868296801,242.99174885768514,388.35061784368264,False
2008-03-10,-1338.4151148639976,942.7816098721432,-197.81675249592718,False
2008-03-11,1584.0797929259725,-942.038346264689,321.0207233306417,False
2008-03-12,-512.2514680167242,1358.6028473739086,423.1756896785922,False
2008-03-13,263.6982213797872,-590.08284667307,-163.1923126466414,False
2008-03-14,-1571.991943486394,1042.8532770562974,-264.56933321504823,False
2008-03-17,-2485.9561327685738,564.4750420181584,-960.7405453752076,False
2008-03-18,2009.719022034049,-538.7644330324574,735.4772945007958,False
2008-03-19,-1102.7611442195753,1094.52592298606,-4.117610616757588,False
2008-03-20,-500.3008829040566,213.25404332463694,-143.52341978970983,False
2008-03-24,1433.6793030652998,-1721.9591071198686,-144.1399020272844,False
2008-03-25,312.11613621061827,352.04298439477617,332.07956030269725,False
2008-03-26,-574.8863725416603,-108.44545127556603,-341.66591190861317,False
2008-03-27,132.93445601136128,-331.78402929209875,-99.42478664036874,False
2008-03-28,-386.8278897897081,574.7763382453874,93.97422422783964,False
2008-03-31,-102.21482418643568,225.81040896901507,61.7977923912897,False
2008-04-01,1045.0952617100543,-1099.087019827375,-26.995879058660307,False
2008-04-02,421.7147481275951,-105.815829950722,157.94945908843656,False
2008-04-03,145.84624307046502,73.66430482142343,109.75527394594423,False
2008-04-04,-66.30276477480012,717.7556623317871,325.7264487784935,False
2008-04-07,701.839961883549,-535.4374325310165,83.20126467626625,False
2008-04-08,-69.89124921753036,-117.81337572797611,-93.85231247275323,False
2008-04-09,-453.5834530552754,672.9938882595253,109.70521760212495,False
2008-04-10,212.38416318754474,-329.4151296489321,-58.51548323069369,False
2008-04-11,-548.3925668149691,458.65219009491665,-44.87018836002622,False
2008-04-14,-86.21183528761406,-339.0923168432666,-212.65207606544033,False
2008-04-15,134.78626324866565,-671.3123618172567,-268.26304928429556,False
2008-04-16,581.1200919355866,-699.9701864539092,-59.42504725916126,False
2008-04-17,634.3947394284265,-186.74756707831133,223.82358617505759,False
2008-04-18,592.4809673680087,-86.4156969849514,253.03263519152864,False
2008-04-21,-110.85256381297475,140.42784037719065,14.787638282107949,False
2008-04-22,110.34007183357413,157.2122505819634,133.77616120776875,False
2008-04-23,466.8805748639445,-171.02407427332494,147.9282502953098,False
2008-04-24,276.0167803501357,-712.1313518066931,-218.0572857282787,False
2008-04-25,-267.21106726105137,-276.983501716784,-272.0972844889177,False
2008-04-28,264.7143493966442,197.85166758916486,231.28300849290451,False
2008-04-29,-565.9672125965405,223.59509984166561,-171.18605637743747,False
2008-04-30,642.7189653403715,410.4490792114572,526.5840222759143,False
2008-05-01,-31.97143430003946,-10.863051074721751,-21.417242687380604,False
2008-05-02,692.4202613322867,-942.6584169805376,-125.11907782412544,False
2008-05-05,97.6963731937758,81.2760889128639,89.48623105331984,False
2008-05-06,-204.88657319497932,-456.2997251922649,-330.5931491936221,False
2008-05-07,-583.1681531728032,385.4908071333535,-98.83867301972484,False
2008-05-08,-0.4223904580031319,703.5426145860514,351.5601120640241,False
2008-05-09,-942.4308819992018,198.27351951977874,-372.0786812397115,False
2008-05-12,700.0360302239844,-158.45252172875624,270.7917542476141,False
2008-05-13,5.319661570550155,-894.0893441140246,-444.38484127173723,False
2008-05-14,-138.79068608577438,-8.054732464146568,-73.42270927496048,False
2008-05-15,117.9055849515266,655.4946113986085,386.7000981750676,False
2008-05-16,510.2909086146666,-256.3306158046872,126.98014640498968,False
2008-05-19,-351.93561827278523,174.77352257220792,-88.58104785028866,False
2008-05-20,157.9365400405156,365.93031828176856,261.9334291611421,False
2008-05-21,-322.3568854937659,-133.32637265567556,-227.84162907472074,False
2008-05-22,425.87684927526976,-822.636973942747,-198.3800623337386,False
2008-05-23,-69.59832467753134,414.43105200028054,172.4163636613746,False
2008-05-27,525.3336348880706,-537.8002471728108,-6.233306142370111,False
2008-05-28,369.11114314385065,-769.6026190869649,-200.2457379715571,False
2008-05-29,111.38448301282159,-544.4915306577763,-216.55352382247733,False
2008-05-30,75.1682660799091,433.1884737466235,254.1783699132663,False
2008-06-02,-552.1227819539191,480.2050390468676,-35.958871453525745,False
2008-06-03,205.85299617921993,597.5995520609241,401.72627412007205,False
2008-06-04,268.4059464420401,-577.1295037700899,-154.36177866402488,False
2008-06-05,489.02191763110113,-559.5675105404619,-35.27279645468036,False
2008-06-06,-466.20526409240983,1034.3272930369183,284.0610144722542,False
2008-06-09,148.49091353209232,-438.9092993327922,-145.20919290034993,False
2008-06-10,375.6394905523912,-623.0263168303289,-123.69341313896888,False
2008-06-11,-62.67936168135048,-34.543906428460055,-48.61163405490527,False
2008-06-12,-403.64966842416607,-930.3230027042163,-666.9863355641912,False
2008-06-13,605.042864047084,-230.32948604185063,187.3566890026167,False
2008-06-16,111.09136248294863,10.260852625933408,60.67610755444102,False
2008-06-17,-80.73226465762538,278.9115277487131,99.08963154554388,False
2008-06-18,4.193546883695035,657.4662066699211,330.8298767768081,False
2008-06-19,700.3804188996701,-587.5905282558342,56.39494532191793,False
2008-06-20,-353.09473552841075,506.0284339175769,76.46684919458306,False
2008-06-23,201.62791053784125,50.453276246568265,126.04059339220476,False
2008-06-24,124.76870846666748,580.1986388257358,352.4836736462016,False
2008-06-25,150.44414389829166,5.503983027087355,77.9740634626895,False
2008-06-26,-686.3609818496437,602.2510062912462,-42.05498777919877,False
2008-06-27,-32.92553439487726,756.1962420791074,361.6353538421151,False
2008-06-30,87.53771756442438,44.71398934584618,66.12585345513529,False
2008-07-01,-262.22612845257106,-264.94803177890043,-263.5870801157357,False
2008-07-02,165.02065023105135,362.9657524766511,263.99320135385125,False
2008-07-03,366.48820293367925,-75.03466896078403,145.72676698644761,False
2008-07-07,-80.2424121418781,475.68081498029784,197.71920141920987,False
2008-07-08,200.0211074390926,421.5880735574824,310.8045904982875,False
2008-07-09,-185.54045374766665,474.1473730613845,144.30345965685893,False
2008-07-10,348.32235686098943,11.730707275816432,180.02653206840293,False
2008-07-11,-167.55914426706664,-1180.6314423607882,-674.0952933139274,False
2008-07-14,181.9266493204981,695.5880343924615,438.7573418564798,False
2008-07-15,-323.55179217232575,206.5590865737961,-58.49635279926483,False
2008-07-16,-37.33297365737273,-1327.9465557356884,-682.6397646965306,False
2008-07-17,807.9219915503229,-515.9471952335194,145.98739815840173,False
2008-07-18,140.08261697842454,-373.65842584000774,-116.7879044307916,False
2008-07-21,162.80721868201158,300.1551076190287,231.48116315052013,False
2008-07-22,224.9065471980118,-424.8066932620871,-99.95007303203765,False
2008-07-23,103.54147514905706,-187.73977737495665,-42.09915111294979,False
2008-07-24,-663.4470164626194,938.988516558426,137.77075004790328,False
2008-07-25,327.85484241352873,-784.4973164185889,-228.32123700253007,False
2008-07-28,-141.41974668045296,773.8910304937231,316.23564190663507,False
2008-07-29,103.56192578108987,-351.9329383305742,-124.18550627474215,False
2008-07-30,-368.75650328817085,157.05698456950051,-105.84975935933517,False
2008-07-31,-180.20856089168026,906.1177116533934,362.95457538085657,False
2008-08-01,-806.509755647576,118.90303269535757,-343.8033614761092,False
2008-08-04,116.41798159950731,-144.04172090233075,-13.811869651411719,False
2008-08-05,-745.2121099246816,-636.8178524617366,-691.0149811932091,False
2008-08-06,471.70101920193815,-155.2470658949002,158.226976653519,False
2008-08-07,-344.94956546668624,1263.791197406113,459.42081596971343,False
2008-08-08,-537.6173114663113,81.74706463505903,-227.93512341562615,False
2008-08-11,-511.59770159672104,-711.111037658878,-611.3543696277995,False
2008-08-12,-1236.1931143490244,819.500982400651,-208.34606597418673,False
2008-08-13,-304.46078613441534,-285.4371956254652,-294.9489908799403,False
2008-08-14,-174.05532677142497,455.9886282056479,140.96665071711146,False
2008-08-15,14.40149791264359,591.7366975099411,303.06909771129233,False
2008-08-18,-30.055588240614824,316.3240013808008,143.13420657009297,False
2008-08-19,19.783676669862807,-258.26413322059966,-119.24022827536842,False
2008-08-20,275.7265784237,294.6127622580713,285.16967034088566,False
2008-08-21,-390.09888077255954,-214.05487757396287,-302.0768791732612,False
2008-08-22,-183.292532838996,-213.63047595404902,-198.4615043965225,False
2008-08-25,-699.5505759246419,829.1776267728407,64.8135254240994,False
2008-08-26,-570.1767647167495,51.81239585448894,-259.1821844311303,False
2008-08-27,63.430309461013216,157.37343495268215,110.40187220684768,False
2008-08-28,299.42147408171684,-90.87825424269786,104.27160991950949,False
2008-08-29,-600.4834579302376,-269.0308251141535,-434.7571415221955,False
2008-09-02,-2103.5386883004626,722.235387625782,-690.6516503373402,False
2008-09-03,-691.1490394186904,348.54520297015756,-171.30191822426644,False
2008-09-04,-1612.6985637156859,688.7036584944682,-461.99745261060883,False
2008-09-05,-708.5994255918114,-177.6338412140907,-443.11663340295104,False
2008-09-08,1071.5710838108587,188.4439006512043,630.0074922310315,False
2008-09-09,-1788.0620911810418,741.8020721727678,-523.130009504137,False
2008-09-10,448.8930545841708,-451.6058913644131,-1.3564183901211493,False
2008-09-11,-154.74891465050604,-147.3542536948241,-151.05158417266506,False
2008-09-12,2689.3642500651795,-913.856041140991,887.7541044620942,False
2008-09-15,-3244.939106881345,2730.619579271842,-257.1597638047515,False
2008-09-16,-38.927437605960634,-203.2772282833021,-121.10233294463137,False
2008-09-17,-851.9935534808355,828.2203302391863,-11.886611620824624,False
2008-09-18,939.112209400218,-1441.6576951356944,-251.2727428677382,False
2008-09-19,3879.942574123276,-2614.321507353073,632.8105333851015,False
2008-09-22,-804.0399617449858,-152.1039702816472,-478.0719660133165,False
2008-09-23,-482.46016333009214,-172.83326160449613,-327.64671246729415,False
2008-09-24,354.26913837808434,367.0990382013094,360.6840882896969,False
2008-09-25,78.38582485570056,-295.8639532416255,-108.73906419296247,False
2008-09-26,-512.3170998409435,273.99827530626146,-119.159412267341,False
2008-09-29,-4189.32575810493,2229.3242116817096,-980.0007732116103,False
2008-09-30,943.8888511988853,-1974.5707514190858,-515.3409501101003,False
2008-10-01,-449.55965153695536,1017.5419679051989,283.9911581841218,False
2008-10-02,-934.5275140831883,549.9182354960719,-192.30463929355818,False
