date,gross,turnover_cost,roll_cost,net,notional,pos,active_pos,cap_binding,stitched
2004-03-26,,,0.0,,,0.0,,False,False
2004-03-29,,,0.0,,0.0,0.0,,False,False
2004-03-30,,,0.0,,0.0,0.0,0.0,False,False
2004-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-04-01,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-04-02,-0.0,0.0,0.0,-0.0,-24932.62675626472,-1.0,0.0,False,False
2004-04-05,-0.0,68.95829040790971,0.0,-68.95829040790971,-25021.18729353767,-1.0,0.0,False,False
2004-04-06,-349.8371806059795,0.2415501615347932,0.0,-350.0787307675143,-25163.785759169034,-1.0,-1.0,False,False
2004-04-07,-399.48675827894454,0.38282720605591186,0.0,-399.86958548500047,-25287.046927844738,-1.0,-1.0,False,False
2004-04-08,52.72663333508336,0.33160813095169855,0.0,52.39502520413166,-25495.398490645726,-1.0,-1.0,False,False
2004-04-12,504.4135345186898,0.5719345256320646,0.0,503.84159999305774,-25568.481982606067,-1.0,-1.0,False,False
2004-04-13,-860.3160711894405,0.19406885818484154,0.0,-860.5101400476254,-25386.87241600033,-1.0,-1.0,False,False
2004-04-14,-211.96669001124047,0.4782882984863326,0.0,-212.4449783097268,-25573.778520093227,-1.0,-1.0,False,False
2004-04-15,143.50236206372182,0.4950355470160716,0.0,143.00732651670575,-25774.70412857918,-1.0,-1.0,False,False
2004-04-16,462.5748052730068,0.5419703913107907,0.0,462.03283488169603,-25870.790168893243,-1.0,-1.0,False,False
2004-04-19,176.3532387744914,0.26096500085298535,0.0,176.0922737736384,-26068.342179065163,-1.0,-1.0,False,False
2004-04-20,-383.88029927345644,0.5286966329666251,0.0,-384.40899590642306,-26202.479115811144,-1.0,-1.0,False,False
2004-04-21,639.7974320710496,0.3680148826676408,0.0,639.4294171883819,-26193.424249129253,-1.0,-1.0,False,False
2004-04-22,1865.59406980882,0.026747084579071115,0.0,1865.567322724241,-24670.30806783212,-1.0,-1.0,False,False
2004-04-23,15.097074495178536,4.501713050258251,0.0,10.595361444920284,-24874.938809165662,-1.0,-1.0,False,False
2004-04-26,298.7753572228767,0.6122198186423823,0.0,298.16313740423436,-25033.708806058337,-1.0,-1.0,False,False
2004-04-27,479.20197355660906,0.48434299647319135,0.0,478.7176305601359,-25119.075538199766,-1.0,-1.0,False,False
2004-04-28,-849.3579773484048,0.25187363398089924,0.0,-849.6098509823858,-24949.83312519819,-1.0,-1.0,False,False
2004-04-29,-578.4473353644206,0.4881076908458486,0.0,-578.9354430552664,-24984.28781802733,-1.0,-1.0,False,False
2004-04-30,-631.8190718255017,0.09691564256275201,0.0,-631.9159874680645,-24982.495575296685,-1.0,-1.0,False,False
2004-05-03,726.7657817538118,0.005192336910429673,0.0,726.7605894169013,-24915.021473327648,-1.0,-1.0,False,False
2004-05-04,536.650555037467,0.19977167682918323,0.0,536.4507833606378,-24972.024909237116,-1.0,-1.0,False,False
2004-05-05,993.1464365451255,0.17577774310230043,0.0,992.9706588020232,-24671.140138640178,-1.0,-1.0,False,False
2004-05-06,-1292.1745741241864,131.0773935447559,131.0773935447559,-1423.2519676689424,-24065.88065272193,-1.0,-1.0,False,False
2004-05-07,-584.684413383537,1.5611247434982454,0.0,-586.2455381270353,-24101.52077682931,-1.0,-1.0,False,False
2004-05-10,-678.2533047571391,0.08940559767514553,0.0,-678.3427103548142,0.0,0.0,-1.0,False,False
2004-05-11,542.6676239521037,61.85292638019541,0.0,480.81469757190825,0.0,0.0,-1.0,False,False
2004-05-12,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-05-13,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-05-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-05-19,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-05-21,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-05-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-05-25,-0.0,0.0,0.0,-0.0,-23635.303374808027,-1.0,0.0,False,False
2004-05-26,0.0,68.78530936734307,0.0,-68.78530936734307,-23820.412100736303,-1.0,0.0,False,False
2004-05-27,348.95961825383563,0.5467909051195466,0.0,348.41282734871606,-23955.951671923194,-1.0,-1.0,False,False
2004-05-28,-315.77491545644693,0.39513100246462934,0.0,-316.17004645891154,-24103.76454382319,-1.0,-1.0,False,False
2004-06-01,-27.253642402641628,0.43042100482242635,0.0,-27.684063407464055,-24303.415441068195,-1.0,-1.0,False,False
2004-06-02,-68.47660381767611,0.5797228602723278,0.0,-69.05632667794843,-24502.65420647861,-1.0,-1.0,False,False
2004-06-03,68.84820238262526,136.4599601438502,136.4599601438502,-67.61175776122494,0.0,0.0,-1.0,False,False
2004-06-04,-240.6152622567411,67.84230297579843,0.0,-308.45756523253954,0.0,0.0,-1.0,False,False
2004-06-07,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-06-08,-0.0,0.0,0.0,-0.0,-24993.724264947738,-1.0,0.0,False,False
2004-06-09,0.0,71.72051335826269,0.0,-71.72051335826269,-25183.389991302913,-1.0,0.0,False,False
2004-06-10,405.83314875894933,0.5532366804611683,0.0,405.27991207848817,-25303.68834932253,-1.0,-1.0,False,False
2004-06-11,,,0.0,,-25303.68834932253,-1.0,-1.0,False,False
2004-06-14,,0.0,0.0,,-25303.68834932253,-1.0,-1.0,False,False
2004-06-15,489.65589292940695,0.0,0.0,489.65589292940695,-25386.18129295245,-1.0,-1.0,False,False
2004-06-16,190.91581459152013,0.24723762345224792,0.0,190.6685769680679,-25577.160917308058,-1.0,-1.0,False,False
2004-06-17,-59.38288021743094,0.5710446760924697,0.0,-59.95392489352341,-25787.48474926856,-1.0,-1.0,False,False
2004-06-18,208.91496665245742,0.634064493410333,0.0,208.2809021590471,-25977.30089958799,-1.0,-1.0,False,False
2004-06-21,-394.39682557704486,0.5636197974432714,0.0,-394.96044537448813,-26106.489245273446,-1.0,-1.0,False,False
2004-06-22,737.478414878221,0.3948063635288972,0.0,737.0836085146921,-26024.65530766631,-1.0,-1.0,False,False
2004-06-23,1525.6028300756093,0.2656104688008638,0.0,1525.3372196068085,-25052.030719439783,-1.0,-1.0,False,False
2004-06-24,-379.0798429869045,3.1115486982902367,0.0,-382.19139168519473,-25189.593429293338,-1.0,-1.0,False,False
2004-06-25,-328.3974064346075,0.434386252618281,0.0,-328.83179268722574,-25340.683449626096,-1.0,-1.0,False,False
2004-06-28,-217.28546396185834,0.47302159694892265,0.0,-217.75848555880725,0.0,0.0,-1.0,False,False
2004-06-29,603.7181762586507,81.27096538131023,0.0,522.4472108773405,0.0,0.0,-1.0,False,False
2004-06-30,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-07-02,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-07-07,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-07-09,0.0,0.0,0.0,0.0,-25256.616665471254,-1.0,0.0,False,False
2004-07-12,0.0,68.01900179219136,0.0,-68.01900179219136,-25466.218737960877,-1.0,0.0,False,False
2004-07-13,318.5280083927024,0.5716927203349205,0.0,317.9563156723675,-25622.118320037178,-1.0,-1.0,False,False
2004-07-14,67.76535055337767,0.4263529125619228,0.0,67.33899764081575,-25832.23205126035,-1.0,-1.0,False,False
2004-07-15,-123.0517955604756,0.5718708829095921,0.0,-123.62366644338519,-26038.196569201744,-1.0,-1.0,False,False
2004-07-16,-164.62388986464182,0.5570280498414978,0.0,-165.18091791448333,-26239.11695125832,-1.0,-1.0,False,False
2004-07-19,-41.22141937076678,0.542527375152763,0.0,-41.76394674591955,-26455.914050331576,-1.0,-1.0,False,False
2004-07-20,718.8799164728306,0.6018879375679547,0.0,718.2780285352626,-26385.95085870481,-1.0,-1.0,False,False
2004-07-21,-974.5407125799286,0.1873361322294503,0.0,-974.728048712158,-26092.315726745015,-1.0,-1.0,False,False
2004-07-22,992.5749539324717,0.81698156964927,0.0,991.7579723628224,-25792.215205603257,-1.0,-1.0,False,False
2004-07-23,42.49562821945155,0.8363323386903255,0.0,41.65929588076122,-26005.298518092095,-1.0,-1.0,False,False
2004-07-26,-224.40208988017915,0.5887072649624222,0.0,-224.99079714514156,-26192.970785310827,-1.0,-1.0,False,False
2004-07-27,939.2749329984719,0.5379308554228184,0.0,938.737002143049,-25927.522063335124,-1.0,-1.0,False,False
2004-07-28,556.6738757504564,0.7773855429288444,0.0,555.8964902075276,-25977.574055401154,-1.0,-1.0,False,False
2004-07-29,948.2065211733992,0.15214499367639583,0.0,948.0543761797228,-25710.378140598776,-1.0,-1.0,False,False
2004-07-30,277.34064827830326,0.8209706614881218,0.0,276.51967761681516,-25882.826027861065,-1.0,-1.0,False,False
2004-08-02,416.1751857291171,0.5385712505906358,0.0,415.6366144785265,-26001.952730518307,-1.0,-1.0,False,False
2004-08-03,-268.13409047753765,0.36822940356958184,0.0,-268.5023198811072,-26177.882232808326,-1.0,-1.0,False,False
2004-08-04,-235.2408268744083,0.538935265532783,0.0,-235.77976213994108,-26364.094269441724,-1.0,-1.0,False,False
2004-08-05,-1376.9597348996595,135.24742821397868,135.24742821397868,-1512.2071631136382,-25570.284973079953,-1.0,-1.0,False,False
2004-08-06,-569.3902830667954,2.0001340431927614,0.0,-571.3904171099882,0.0,0.0,-1.0,False,False
2004-08-09,540.5714129018855,65.82004544803354,0.0,474.751367453852,0.0,0.0,-1.0,False,False
2004-08-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-08-12,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-08-13,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-08-16,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-08-17,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-08-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-08-20,-0.0,0.0,0.0,-0.0,-26393.153559749357,-1.0,0.0,False,False
2004-08-23,-0.0,77.42696736904148,0.0,-77.42696736904148,-26571.790713422517,-1.0,0.0,False,False
2004-08-24,558.9849351520998,0.5353891301607876,0.0,558.449546021939,-26615.87329994133,-1.0,-1.0,False,False
2004-08-25,932.3435338043017,0.13692318539934217,0.0,932.2066106189023,-26358.339891305248,-1.0,-1.0,False,False
2004-08-26,145.17749072695364,0.8043014742595483,0.0,144.3731892526941,-26565.55590395896,-1.0,-1.0,False,False
2004-08-27,417.6214729883858,0.6575740339630207,0.0,416.96389895442275,-26686.919403109056,-1.0,-1.0,False,False
2004-08-30,-477.02855802775275,0.378338158846859,0.0,-477.4068961865996,-26779.558410281097,-1.0,-1.0,False,False
2004-08-31,438.2888223138395,0.2936146640424943,0.0,437.995207649797,-26892.779187516826,-1.0,-1.0,False,False
2004-09-01,248.41890918627942,158.72517610427832,158.72517610427832,89.6937330820011,-27080.590200273473,-1.0,-1.0,False,False
2004-09-02,1132.8175883951135,0.5798382170950697,0.0,1132.2377501780184,-26588.42536171849,-1.0,-1.0,False,False
2004-09-03,163.13608554381813,1.5286938167238064,0.0,161.60739172709432,-26794.648212226035,-1.0,-1.0,False,False
2004-09-07,563.9969016122141,0.6544223584217718,0.0,563.3424792537922,-26835.575997933254,-1.0,-1.0,False,False
2004-09-08,-33.18222688820362,0.12971855395763696,0.0,-33.31194544216126,-27057.654152389954,-1.0,-1.0,False,False
2004-09-09,215.746745808985,0.7095701630864009,0.0,215.0371756458986,-27255.13218619083,-1.0,-1.0,False,False
2004-09-10,320.50837212930776,0.6385330745927346,0.0,319.86983905471504,-27421.364253408086,-1.0,-1.0,False,False
2004-09-13,429.8916748610544,0.546114964415669,0.0,429.34555989663875,-27540.950362392086,-1.0,-1.0,False,False
2004-09-14,703.1119039335413,0.40320974246250013,0.0,702.7086941910787,-27483.18533609577,-1.0,-1.0,False,False
2004-09-15,-507.33329614933257,0.1912440308582878,0.0,-507.52454018019085,0.0,0.0,-1.0,False,False
2004-09-16,-53.26198708545701,90.81323329947828,0.0,-144.07522038493528,0.0,0.0,-1.0,False,False
2004-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-09-21,-0.0,0.0,0.0,-0.0,-28261.610989430985,-1.0,0.0,False,False
2004-09-22,0.0,92.84663866720116,0.0,-92.84663866720116,-28359.82788797531,-1.0,0.0,False,False
2004-09-23,-18.116417300917234,0.32246098977556753,0.0,-18.438878290692802,-28594.984735627044,-1.0,-1.0,False,False
2004-09-24,472.3610026184224,0.7851327975342945,0.0,471.5758698208881,-28695.918294250583,-1.0,-1.0,False,False
2004-09-27,-316.68712736525333,0.3333018607897158,0.0,-317.02042922604306,-28872.888194636063,-1.0,-1.0,False,False
2004-09-28,1053.9093703429655,0.6066693909535696,0.0,1053.302700952012,-28448.474183225124,-1.0,-1.0,False,False
2004-09-29,1158.7781215238547,1.5157643264676415,0.0,1157.262357197387,-27930.159733937715,-1.0,-1.0,False,False
2004-09-30,237.89664822209093,1.866733346871378,0.0,236.02991487521956,-28129.742876814456,-1.0,-1.0,False,False
2004-10-01,1295.4255393112408,0.753768317791673,0.0,1294.6717709934492,-27400.629496483965,-1.0,-1.0,False,False
2004-10-04,-518.2340249965836,2.703839416927473,0.0,-520.9378644135111,0.0,0.0,-1.0,False,False
2004-10-05,-99.13397068192766,101.24601742572483,0.0,-200.37998810765248,0.0,0.0,-1.0,False,False
2004-10-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-11,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-15,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-10-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-21,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-26,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-10-28,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-11-02,-0.0,0.0,0.0,-0.0,27489.229546076436,1.0,0.0,False,False
2004-11-03,-0.0,98.58803458617336,0.0,-98.58803458617336,0.0,0.0,0.0,False,False
2004-11-04,-1096.4913114950064,92.14015789643017,92.14015789643017,-1188.6314693914364,0.0,0.0,1.0,False,False
2004-11-05,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-11-09,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-11,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-12,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-11-17,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-11-22,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-23,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-26,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-12-01,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-02,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-03,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-12-08,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-09,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-13,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2004-12-16,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2004-12-17,0.0,0.0,0.0,0.0,-30734.311145257143,-1.0,0.0,False,False
2004-12-20,-0.0,114.38877604897813,0.0,-114.38877604897813,-30986.467335823203,-1.0,0.0,False,False
2004-12-21,602.633551867785,0.9572596123341172,0.0,601.6762922554508,-31004.195636306136,-1.0,-1.0,False,False
2004-12-22,-68.85881630183323,0.06715265334444419,0.0,-68.92596895517768,-31258.380402419072,-1.0,-1.0,False,False
2004-12-23,183.32118631962777,0.9685479006162057,0.0,182.35263841901156,-31495.20522237819,-1.0,-1.0,False,False
2004-12-27,-46.48086305192581,0.9010595414183222,0.0,-47.38192259334413,-31755.118095802765,-1.0,-1.0,False,False
2004-12-28,93.52696428322396,0.9918492005219264,0.0,92.53511508270203,-32012.673156818673,-1.0,-1.0,False,False
2004-12-29,23.64491295295083,0.9835839699750587,0.0,22.66132898297577,-32277.95791308446,-1.0,-1.0,False,False
2004-12-30,-143.1267056191674,1.0085937506395872,0.0,-144.135299369807,-32531.60479798847,-1.0,-1.0,False,False
2004-12-31,-95.78029054327706,0.9614942937374649,0.0,-96.74178483701452,0.0,0.0,-1.0,False,False
2005-01-03,-745.9169739183776,120.55276543000066,0.0,-866.4697393483783,0.0,0.0,-1.0,False,False
2005-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-01-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-07,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-01-12,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-01-14,-0.0,0.0,0.0,-0.0,-33695.561485304795,-1.0,0.0,False,False
2005-01-18,-0.0,126.79130147737673,0.0,-126.79130147737673,-33208.60241035346,-1.0,0.0,False,False
2005-01-19,-395.8362582708377,1.811077836811033,0.0,-397.6473361076487,0.0,0.0,-1.0,False,False
2005-01-20,-361.4869638282332,122.17809573084097,0.0,-483.66505955907417,0.0,0.0,-1.0,False,False
2005-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-01-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-25,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-26,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-27,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-28,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-01-31,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-02-01,-0.0,0.0,0.0,-0.0,-33816.0335380902,-1.0,0.0,False,False
2005-02-02,-0.0,142.1715930128895,0.0,-142.1715930128895,-32225.38605292699,-1.0,0.0,False,False
2005-02-03,-277.4079863666159,266.92608470344095,266.92608470344095,-544.3340710700568,-32445.23943669696,-1.0,-1.0,False,False
2005-02-04,1169.059746399556,0.9220528574640672,0.0,1168.137693542092,-31802.334233800677,-1.0,-1.0,False,False
2005-02-07,53.10186487184702,2.7007288236421743,0.0,50.40113604820485,0.0,0.0,-1.0,False,False
2005-02-08,-286.74235784574023,132.40208200505973,0.0,-419.1444398507999,0.0,0.0,-1.0,False,False
2005-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-02-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-02-11,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-02-16,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-02-23,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-02-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-02-25,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-01,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-04,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-03-07,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-10,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-24,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-03-30,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-03-31,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-04-05,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-04-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-04-07,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-04-08,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-04-11,-0.0,0.0,0.0,-0.0,-34551.879441155645,-1.0,0.0,False,False
2005-04-12,-0.0,130.10902434674702,0.0,-130.10902434674702,-34331.09240736814,-1.0,0.0,False,False
2005-04-13,-1294.743461792019,0.8013693683859568,0.0,-1295.5448311604048,0.0,0.0,-1.0,False,False
2005-04-14,-1969.4181905076675,117.8478557185276,0.0,-2087.266046226195,0.0,0.0,-1.0,False,False
2005-04-15,0.0,0.0,0.0,0.0,30422.867983496464,1.0,0.0,False,False
2005-04-18,0.0,99.94692206116628,0.0,-99.94692206116628,30675.344246048953,1.0,0.0,False,False
2005-04-19,-1150.6084686065963,0.8620525287018698,0.0,-1151.4705211352982,0.0,0.0,1.0,False,False
2005-04-20,797.027598664828,102.0851553642863,0.0,694.9424433005418,0.0,0.0,1.0,False,False
2005-04-21,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-04-25,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-04-28,0.0,0.0,0.0,0.0,27144.42462763873,1.0,0.0,False,False
2005-04-29,-0.0,90.33453001081072,0.0,-90.33453001081072,0.0,0.0,0.0,False,False
2005-05-02,-793.1812391193146,93.05362957635353,0.0,-886.2348686956681,0.0,0.0,1.0,False,False
2005-05-03,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-05-04,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-05-05,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-05-09,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2005-05-16,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-05-17,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-05-18,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-05-19,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
2005-05-20,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,False,False
