theta,fixed_choice,full_span_sharpe,stitched_sharpe,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023
0.0,False,0.36925605700595526,0.2957791081937261,0.6689142545962571,0.7815412722367313,0.3385933576519937,0.7785417231190838,-0.5155498821333077,0.46036849277722386,0.8339490270607257,0.5104507429642708,-0.23506826064758213,0.4006117401007036,0.13992878834238273,-0.9823087685286079,2.0851195512158722,-0.8173021495323545
0.0025,False,0.4077356914860385,0.3642929961739474,0.9777444851913013,1.536460839235363,1.0460076597718997,0.5206699150433867,-0.11848087766396091,0.3439279471045892,1.0542605278884316,-0.6427716542853349,-0.1573019796575634,-0.02587840025318603,0.48026696185206535,-1.4848790603783018,2.7057311469136787,0.002833197743944312
0.005,True,0.5026615743825807,0.41849741651030975,1.453076204719217,1.550655624969308,1.1044171705603074,1.4613951433274543,-0.27963392260405245,0.13183441290106496,1.4578521608897748,0.14722910714616735,-1.2144067028127326,1.0510947663532497,-0.14591489380074707,-1.715754676291794,1.4100906727893578,-0.2788757087864292
0.0075,False,0.5150633050109531,0.4891728620434631,3.2075299046096646,1.866173422604998,0.3458154843924425,1.8521785169672988,-0.4237293589992637,-0.6795188576278016,1.0136223211846245,-0.278300946942394,-1.2948482320042716,1.30670022255827,0.007214769843228255,-0.9091150243147995,0.9531107782600403,-1.0412911601448736
